Schengen State,Country where consulate is located,Consulate,Airport transit visas (ATVs) applied for, ATVs issued (including multiple),Multiple ATVs issued,ATVs not issued ,Not issued rate for ATVs,Uniform visas applied for,Total  uniform visas issued (including MEV),Multiple entry uniform visas (MEVs) issued,Share of MEVs on total number of uniform visas issued,Total LTVs issued,Uniform visas not issued,Not issued rate for uniform visas,Total ATVs and uniform visas applied for,"Total ATVs and uniform visas issued  (including multiple ATVs, MEVs and LTVs)",Total ATVs and uniform visas not issued,Not issued rate for ATVs and uniform visas,Year
Denmark,FRANCE,PARIS,,,,,,13.0,7.0,2.0,0.2857142857142857,1.0,,0.0,13.0,8.0,,,2020
Denmark,GERMANY,BERLIN,,,,,,16.0,12.0,5.0,0.4166666666666667,,,0.0,16.0,12.0,,,2020
Denmark,GERMANY,FLENSBURG,,,,,,18.0,17.0,17.0,1.0,,1.0,0.05555555555555555,18.0,17.0,1.0,0.05555555555555555,2020
Denmark,GHANA,ACCRA,,,,,,512.0,258.0,111.0,0.43023255813953487,,203.0,0.4403470715835141,512.0,258.0,203.0,0.4403470715835141,2020
Denmark,GREECE,ATHENS,,,,,,1.0,1.0,1.0,1.0,,,0.0,1.0,1.0,,,2020
Denmark,ICELAND,REYKJAVIK,,,,,,8.0,4.0,,0.0,,,0.0,8.0,4.0,,,2020
Denmark,INDIA,NEW DELHI,,,,,,3156.0,2620.0,2076.0,0.7923664122137405,1.0,231.0,0.08099579242636747,3156.0,2621.0,231.0,0.08099579242636747,2020
Denmark,INDONESIA,JAKARTA,2.0,2.0,2.0,,0.0,3695.0,3569.0,3403.0,0.9534883720930233,,20.0,0.005572582892170521,3697.0,3571.0,20.0,0.00556947925368978,2020
Denmark,IRAN,TEHERAN,,,,,,425.0,273.0,124.0,0.4542124542124542,4.0,148.0,0.34823529411764703,425.0,277.0,148.0,0.34823529411764703,2020
Denmark,ISRAEL,TEL AVIV,,,,,,27.0,18.0,3.0,0.16666666666666666,,5.0,0.21739130434782608,27.0,18.0,5.0,0.21739130434782608,2020
Denmark,ITALY,ROME,,,,,,7.0,7.0,7.0,1.0,,,0.0,7.0,7.0,,,2020
Denmark,JAPAN,TOKYO,,,,,,62.0,58.0,4.0,0.06896551724137931,,2.0,0.03333333333333333,62.0,58.0,2.0,0.03333333333333333,2020
Denmark,KENYA,NAIROBI,,,,,,654.0,428.0,154.0,0.3598130841121495,3.0,202.0,0.31911532385466035,654.0,431.0,202.0,0.31911532385466035,2020
Denmark,LATVIA,RIGA,,,,,,10.0,9.0,,0.0,,1.0,0.1,10.0,9.0,1.0,0.1,2020
Denmark,LEBANON,BEIRUT,,,,,,368.0,196.0,88.0,0.4489795918367347,13.0,142.0,0.4045584045584046,368.0,209.0,142.0,0.4045584045584046,2020
Denmark,MALI,BAMAKO,,,,,,113.0,45.0,12.0,0.26666666666666666,,40.0,0.47058823529411764,113.0,45.0,40.0,0.47058823529411764,2020
Denmark,MEXICO,MEXICO CITY,,,,,,28.0,25.0,18.0,0.72,,,0.0,28.0,25.0,,,2020
Denmark,MOROCCO,RABAT,,,,,,587.0,446.0,227.0,0.5089686098654709,,136.0,0.23367697594501718,587.0,446.0,136.0,0.23367697594501718,2020
Denmark,NETHERLANDS,THE HAGUE,,,,,,3.0,3.0,,0.0,,,0.0,3.0,3.0,,,2020
Denmark,NIGERIA,ABUJA,2.0,2.0,,,0.0,354.0,162.0,23.0,0.1419753086419753,,174.0,0.5178571428571429,356.0,164.0,174.0,0.514792899408284,2020
Denmark,NORWAY,OSLO,,,,,,8.0,5.0,2.0,0.4,,2.0,0.2857142857142857,8.0,5.0,2.0,0.2857142857142857,2020
Denmark,PAKISTAN,ISLAMABAD,,,,,,591.0,273.0,145.0,0.5311355311355311,4.0,319.0,0.535234899328859,591.0,277.0,319.0,0.535234899328859,2020
Denmark,PHILIPPINES,MANILA,1.0,,,,,2192.0,1971.0,1675.0,0.8498224251648909,2.0,165.0,0.07717492984097288,2193.0,1973.0,165.0,0.07717492984097288,2020
Denmark,POLAND,WARSAW,,,,,,7.0,5.0,2.0,0.4,,2.0,0.2857142857142857,7.0,5.0,2.0,0.2857142857142857,2020
Denmark,PORTUGAL,LISBON,,,,,,6.0,5.0,5.0,1.0,,,0.0,6.0,5.0,,,2020
Denmark,RUSSIAN FEDERATION,MOSCOW,1.0,,,1.0,1.0,1877.0,1695.0,978.0,0.5769911504424778,1.0,112.0,0.061946902654867256,1878.0,1696.0,113.0,0.06246545052515202,2020
Denmark,SAUDI ARABIA,RIYADH,,,,,,287.0,245.0,84.0,0.34285714285714286,,38.0,0.13427561837455831,287.0,245.0,38.0,0.13427561837455831,2020
Denmark,SINGAPORE,SINGAPORE,,,,,,492.0,467.0,358.0,0.7665952890792291,,14.0,0.029106029106029108,492.0,467.0,14.0,0.029106029106029108,2020
Denmark,SOUTH AFRICA,PRETORIA,,,,,,425.0,387.0,234.0,0.6046511627906976,,10.0,0.02518891687657431,425.0,387.0,10.0,0.02518891687657431,2020
Denmark,SPAIN,MADRID,,,,,,4.0,4.0,,0.0,,,0.0,4.0,4.0,,,2020
Denmark,SWEDEN,STOCKHOLM,,,,,,10.0,7.0,5.0,0.7142857142857143,,1.0,0.125,10.0,7.0,1.0,0.125,2020
Denmark,THAILAND,BANGKOK,,,,,,3841.0,3195.0,1430.0,0.4475743348982786,,521.0,0.14020452099031216,3841.0,3195.0,521.0,0.14020452099031216,2020
Denmark,TURKEY,ANKARA,4.0,,,,,2470.0,1823.0,802.0,0.43993417443773997,9.0,544.0,0.22895622895622897,2474.0,1832.0,544.0,0.22895622895622897,2020
Denmark,UNITED ARAB EMIRATES,DUBAI,,,,,,831.0,666.0,326.0,0.4894894894894895,4.0,155.0,0.18787878787878787,831.0,670.0,155.0,0.18787878787878787,2020
Denmark,UNITED KINGDOM,LONDON,1.0,,,,,2769.0,2501.0,1259.0,0.5033986405437825,6.0,105.0,0.04019908116385911,2770.0,2507.0,105.0,0.04019908116385911,2020
Denmark,USA,"NEW YORK, NY",,,,,,823.0,772.0,105.0,0.13601036269430053,,20.0,0.025252525252525252,823.0,772.0,20.0,0.025252525252525252,2020
Estonia,AUSTRALIA,CANBERRA,,,,,,8.0,8.0,7.0,0.875,,,0.0,8.0,8.0,,,2020
Estonia,BELARUS,MINSK,1.0,1.0,,,0.0,2265.0,2211.0,2055.0,0.9294436906377205,1.0,17.0,0.00762673844773441,2266.0,2213.0,17.0,0.007623318385650224,2020
Estonia,CANADA,OTTAWA,,,,,,11.0,11.0,11.0,1.0,,,0.0,11.0,11.0,,,2020
Estonia,CHINA,BEIJING,,,,,,111.0,100.0,34.0,0.34,,11.0,0.0990990990990991,111.0,100.0,11.0,0.0990990990990991,2020
Estonia,EGYPT,CAIRO,,,,,,39.0,21.0,5.0,0.23809523809523808,1.0,12.0,0.35294117647058826,39.0,22.0,12.0,0.35294117647058826,2020
Estonia,FINLAND,HELSINKI,,,,,,1.0,1.0,1.0,1.0,,,0.0,1.0,1.0,,,2020
Estonia,GEORGIA,TBILISSI,,,,,,18.0,12.0,3.0,0.25,,6.0,0.3333333333333333,18.0,12.0,6.0,0.3333333333333333,2020
Estonia,INDIA,NEW DELHI,,,,,,271.0,132.0,41.0,0.3106060606060606,,108.0,0.45,271.0,132.0,108.0,0.45,2020
Estonia,IRELAND,DUBLIN,,,,,,11.0,10.0,5.0,0.5,,,0.0,11.0,10.0,,,2020
Estonia,ISRAEL,TEL AVIV,,,,,,1.0,,,,,,,1.0,,,,2020
Estonia,JAPAN,TOKYO,,,,,,11.0,9.0,4.0,0.4444444444444444,,1.0,0.1,11.0,9.0,1.0,0.1,2020
Estonia,KAZAKHSTAN,NUR-SULTAN,,,,,,303.0,274.0,198.0,0.7226277372262774,1.0,25.0,0.08333333333333333,303.0,275.0,25.0,0.08333333333333333,2020
Estonia,RUSSIAN FEDERATION,MOSCOW,,,,,,6598.0,6373.0,5581.0,0.8757257178722736,,95.0,0.01468769325912183,6598.0,6373.0,95.0,0.01468769325912183,2020
Estonia,RUSSIAN FEDERATION,PSKOV,,,,,,2182.0,2173.0,2162.0,0.9949378739070409,,9.0,0.004124656278643446,2182.0,2173.0,9.0,0.004124656278643446,2020
Estonia,RUSSIAN FEDERATION,ST. PETERSBURG,,,,,,13406.0,13364.0,13265.0,0.9925920383118827,2.0,36.0,0.0026861662438442025,13406.0,13366.0,36.0,0.0026861662438442025,2020
Estonia,TURKEY,ANKARA,,,,,,195.0,154.0,111.0,0.7207792207792207,1.0,40.0,0.20512820512820512,195.0,155.0,40.0,0.20512820512820512,2020
Estonia,UKRAINE,KYIV,,,,,,37.0,28.0,16.0,0.5714285714285714,,9.0,0.24324324324324326,37.0,28.0,9.0,0.24324324324324326,2020
Estonia,UNITED KINGDOM,LONDON,,,,,,57.0,55.0,47.0,0.8545454545454545,,1.0,0.017857142857142856,57.0,55.0,1.0,0.017857142857142856,2020
Estonia,USA,"NEW YORK, NY",,,,,,29.0,27.0,11.0,0.4074074074074074,,,0.0,29.0,27.0,,,2020
Finland,ALGERIA,ALGIERS,,,,,,101.0,45.0,15.0,0.3333333333333333,,56.0,0.5544554455445545,101.0,45.0,56.0,0.5544554455445545,2020
Finland,AUSTRALIA,CANBERRA,,,,,,23.0,19.0,6.0,0.3157894736842105,,4.0,0.17391304347826086,23.0,19.0,4.0,0.17391304347826086,2020
Finland,BULGARIA,SOFIA,,,,,,26.0,18.0,15.0,0.8333333333333334,2.0,8.0,0.2857142857142857,26.0,20.0,8.0,0.2857142857142857,2020
Finland,CHILE,SANTIAGO DE CHILE,,,,,,5.0,4.0,2.0,0.5,1.0,1.0,0.16666666666666666,5.0,5.0,1.0,0.16666666666666666,2020
Finland,CHINA,BEIJING,,,,,,2878.0,2618.0,124.0,0.04736440030557677,5.0,260.0,0.09018383628165105,2878.0,2623.0,260.0,0.09018383628165105,2020
Finland,CHINA,SHANGHAI,,,,,,2088.0,1962.0,593.0,0.3022426095820591,,126.0,0.0603448275862069,2088.0,1962.0,126.0,0.0603448275862069,2020
Finland,CYPRUS,NICOSIA,,,,,,17.0,12.0,6.0,0.5,,5.0,0.29411764705882354,17.0,12.0,5.0,0.29411764705882354,2020
Finland,EGYPT,CAIRO,,,,,,194.0,98.0,46.0,0.46938775510204084,2.0,96.0,0.4897959183673469,194.0,100.0,96.0,0.4897959183673469,2020
Finland,ETHIOPIA,ADDIS ABEBA,,,,,,49.0,31.0,15.0,0.4838709677419355,1.0,18.0,0.36,49.0,32.0,18.0,0.36,2020
Finland,GERMANY,BERLIN,,,,,,1.0,,,,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2020
Finland,HONG KONG S.A.R.,HONG KONG,,,,,,164.0,143.0,18.0,0.1258741258741259,,21.0,0.12804878048780488,164.0,143.0,21.0,0.12804878048780488,2020
Finland,INDIA,NEW DELHI,,,,,,2424.0,2116.0,866.0,0.40926275992438566,1.0,308.0,0.12701030927835052,2424.0,2117.0,308.0,0.12701030927835052,2020
Finland,INDONESIA,JAKARTA,1.0,,,1.0,1.0,759.0,639.0,19.0,0.0297339593114241,11.0,120.0,0.15584415584415584,760.0,650.0,121.0,0.1569390402075227,2020
Finland,IRAN,TEHERAN,,,,,,182.0,45.0,7.0,0.15555555555555556,2.0,137.0,0.7445652173913043,182.0,47.0,137.0,0.7445652173913043,2020
Finland,IRELAND,DUBLIN,,,,,,65.0,56.0,27.0,0.48214285714285715,,9.0,0.13846153846153847,65.0,56.0,9.0,0.13846153846153847,2020
Finland,ISRAEL,TEL AVIV,,,,,,32.0,18.0,5.0,0.2777777777777778,2.0,14.0,0.4117647058823529,32.0,20.0,14.0,0.4117647058823529,2020
Finland,JAPAN,TOKYO,,,,,,48.0,42.0,8.0,0.19047619047619047,1.0,6.0,0.12244897959183673,48.0,43.0,6.0,0.12244897959183673,2020
Finland,KAZAKHSTAN,NUR-SULTAN,,,,,,1.0,,,,,1.0,1.0,1.0,,1.0,,2020
Finland,KENYA,NAIROBI,,,,,,159.0,72.0,6.0,0.08333333333333333,,87.0,0.5471698113207547,159.0,72.0,87.0,0.5471698113207547,2020
Finland,KOSOVO,PRISTINA,,,,,,516.0,1.0,1.0,1.0,290.0,515.0,0.6389578163771712,516.0,291.0,515.0,0.6389578163771712,2020
Finland,LITHUANIA,VILNIUS,,,,,,5.0,,,,5.0,5.0,0.5,5.0,5.0,5.0,0.5,2020
Finland,MALAYSIA,KUALA LUMPUR,,,,,,21.0,10.0,1.0,0.1,,11.0,0.5238095238095238,21.0,10.0,11.0,0.5238095238095238,2020
Finland,MOROCCO,RABAT,,,,,,238.0,67.0,26.0,0.3880597014925373,2.0,171.0,0.7125,238.0,69.0,171.0,0.7125,2020
Finland,MOZAMBIQUE,MAPUTO,,,,,,17.0,11.0,3.0,0.2727272727272727,,6.0,0.35294117647058826,17.0,11.0,6.0,0.35294117647058826,2020
Finland,NAMIBIA,WINDHOEK,,,,,,100.0,89.0,70.0,0.7865168539325843,,11.0,0.11,100.0,89.0,11.0,0.11,2020
Finland,NEPAL,KATHMANDU,,,,,,121.0,60.0,1.0,0.016666666666666666,,61.0,0.5041322314049587,121.0,60.0,61.0,0.5041322314049587,2020
Finland,NIGERIA,ABUJA,,,,,,185.0,44.0,4.0,0.09090909090909091,2.0,141.0,0.7540106951871658,185.0,46.0,141.0,0.7540106951871658,2020
Finland,PERU,LIMA,,,,,,1.0,,,,,1.0,1.0,1.0,,1.0,,2020
Finland,PHILIPPINES,MANILA,,,,,,314.0,214.0,11.0,0.0514018691588785,,100.0,0.3184713375796178,314.0,214.0,100.0,0.3184713375796178,2020
Finland,RUSSIAN FEDERATION,MOSCOW,,,,,,11478.0,10866.0,9688.0,0.8915884410086509,84.0,612.0,0.052932018681888945,11478.0,10950.0,612.0,0.052932018681888945,2020
Finland,RUSSIAN FEDERATION,MURMANSK,,,,,,4343.0,4267.0,4189.0,0.981720178111085,,76.0,0.017499424361040756,4343.0,4267.0,76.0,0.017499424361040756,2020
Finland,RUSSIAN FEDERATION,PETROZAVODSK,,,,,,6698.0,6663.0,6585.0,0.9882935614588023,1.0,35.0,0.00522466039707419,6698.0,6664.0,35.0,0.00522466039707419,2020
Finland,RUSSIAN FEDERATION,ST. PETERSBURG,1.0,,,1.0,1.0,97026.0,96442.0,96172.0,0.9972003898716327,4.0,584.0,0.0060187570854374935,97027.0,96446.0,585.0,0.006029001040904453,2020
Finland,SAUDI ARABIA,RIYADH,,,,,,26.0,8.0,7.0,0.875,16.0,18.0,0.42857142857142855,26.0,24.0,18.0,0.42857142857142855,2020
Finland,SOUTH AFRICA,PRETORIA,,,,,,214.0,186.0,173.0,0.9301075268817204,1.0,28.0,0.13023255813953488,214.0,187.0,28.0,0.13023255813953488,2020
Finland,SOUTH KOREA,SEOUL,,,,,,22.0,6.0,1.0,0.16666666666666666,,16.0,0.7272727272727273,22.0,6.0,16.0,0.7272727272727273,2020
Finland,TANZANIA,DAR ES SALAAM,,,,,,58.0,35.0,3.0,0.08571428571428572,,23.0,0.39655172413793105,58.0,35.0,23.0,0.39655172413793105,2020
Finland,THAILAND,BANGKOK,,,,,,4280.0,3747.0,186.0,0.049639711769415534,10.0,533.0,0.12424242424242424,4280.0,3757.0,533.0,0.12424242424242424,2020
Finland,TUNISIA,TUNIS,,,,,,380.0,225.0,37.0,0.16444444444444445,1.0,155.0,0.4068241469816273,380.0,226.0,155.0,0.4068241469816273,2020
Finland,TURKEY,ANKARA,,,,,,910.0,549.0,252.0,0.45901639344262296,5.0,361.0,0.3945355191256831,910.0,554.0,361.0,0.3945355191256831,2020
Finland,UNITED ARAB EMIRATES,ABU DHABI,,,,,,532.0,354.0,67.0,0.18926553672316385,1.0,178.0,0.3339587242026266,532.0,355.0,178.0,0.3339587242026266,2020
Finland,UNITED KINGDOM,LONDON,,,,,,505.0,457.0,209.0,0.4573304157549234,5.0,48.0,0.09411764705882353,505.0,462.0,48.0,0.09411764705882353,2020
Finland,USA,"LOS ANGELES, CA",,,,,,72.0,58.0,11.0,0.1896551724137931,,14.0,0.19444444444444445,72.0,58.0,14.0,0.19444444444444445,2020
Finland,USA,"NEW YORK, NY",,1.0,,,0.0,137.0,105.0,39.0,0.37142857142857144,,32.0,0.23357664233576642,137.0,106.0,32.0,0.2318840579710145,2020
Finland,VIETNAM,HANOI,,,,,,121.0,73.0,11.0,0.1506849315068493,5.0,48.0,0.38095238095238093,121.0,78.0,48.0,0.38095238095238093,2020
France,AFGHANISTAN,KABUL,0.0,0.0,,0.0,,129.0,117.0,44.0,0.37606837606837606,23.0,0.0,0.0,129.0,140.0,,,2020
France,ALBANIA,TIRANA,0.0,0.0,,0.0,,16.0,8.0,3.0,0.375,0.0,0.0,0.0,16.0,8.0,,,2020
France,ALGERIA,ALGIERS,141.0,139.0,,0.0,0.0,48225.0,39792.0,13340.0,0.335243264977885,105.0,14179.0,0.26220504475183076,48366.0,40036.0,14179.0,0.26153278612930003,2020
France,ALGERIA,ANNABA,0.0,0.0,,0.0,,19372.0,9914.0,2021.0,0.20385313697801088,4.0,10542.0,0.5152492668621701,19372.0,9918.0,10542.0,0.5152492668621701,2020
France,ALGERIA,ORAN,0.0,0.0,,0.0,,23505.0,13660.0,2082.0,0.15241581259150805,28.0,11593.0,0.45856572129267037,23505.0,13688.0,11593.0,0.45856572129267037,2020
France,ANGOLA,LUANDA,176.0,167.0,,2.0,0.011834319526627219,494.0,222.0,50.0,0.22522522522522523,1.0,239.0,0.5173160173160173,670.0,390.0,241.0,0.38193343898573695,2020
France,ARGENTINA,BUENOS AIRES,2.0,2.0,,0.0,0.0,9.0,7.0,3.0,0.42857142857142855,0.0,1.0,0.125,11.0,9.0,1.0,0.1,2020
France,ARMENIA,YEREVAN,0.0,0.0,,0.0,,1093.0,875.0,200.0,0.22857142857142856,0.0,246.0,0.21944692239072258,1093.0,875.0,246.0,0.21944692239072258,2020
France,AUSTRALIA,CANBERRA,0.0,0.0,,0.0,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,,2020
France,AUSTRALIA,SYDNEY,0.0,0.0,,0.0,,246.0,225.0,20.0,0.08888888888888889,0.0,13.0,0.0546218487394958,246.0,225.0,13.0,0.0546218487394958,2020
France,AUSTRIA,VIENNA,0.0,0.0,,0.0,,7.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,,,2020
France,AZERBAIJAN,BAKU,1.0,0.0,,1.0,1.0,3320.0,2965.0,952.0,0.32107925801011805,1.0,337.0,0.10202845897668786,3321.0,2966.0,338.0,0.1023002421307506,2020
France,BAHRAIN,MANAMA,2.0,2.0,,0.0,0.0,1163.0,1117.0,463.0,0.41450313339301703,0.0,60.0,0.05097706032285471,1165.0,1119.0,60.0,0.05089058524173028,2020
France,BANGLADESH,DHAKA,0.0,0.0,,0.0,,791.0,401.0,72.0,0.17955112219451372,15.0,371.0,0.4714104193138501,791.0,416.0,371.0,0.4714104193138501,2020
France,BELARUS,MINSK,14.0,7.0,,1.0,0.125,1879.0,1856.0,799.0,0.43049568965517243,0.0,7.0,0.003757380568974772,1893.0,1863.0,8.0,0.00427578834847675,2020
France,BELGIUM,BRUSSELS,1.0,1.0,,0.0,0.0,22.0,20.0,0.0,0.0,5.0,0.0,0.0,23.0,26.0,,,2020
France,BENIN,COTONOU,2.0,2.0,,0.0,0.0,2294.0,1853.0,435.0,0.23475445223961144,1.0,397.0,0.17636605952909817,2296.0,1856.0,397.0,0.17620949844651576,2020
France,BOLIVIA,LA PAZ,0.0,0.0,,0.0,,48.0,12.0,6.0,0.5,0.0,1.0,0.07692307692307693,48.0,12.0,1.0,0.07692307692307693,2020
France,BOSNIA AND HERZEGOVINA,SARAJEVO,0.0,0.0,,0.0,,11.0,8.0,3.0,0.375,0.0,0.0,0.0,11.0,8.0,,,2020
France,BRAZIL,BRASILIA,1.0,1.0,,0.0,0.0,37.0,28.0,20.0,0.7142857142857143,0.0,7.0,0.2,38.0,29.0,7.0,0.19444444444444445,2020
France,BRAZIL,RIO DE JANEIRO,5.0,5.0,,0.0,0.0,38.0,33.0,14.0,0.42424242424242425,0.0,5.0,0.13157894736842105,43.0,38.0,5.0,0.11627906976744186,2020
France,BRAZIL,SAO PAULO,0.0,0.0,,0.0,,40.0,27.0,1.0,0.037037037037037035,0.0,16.0,0.37209302325581395,40.0,27.0,16.0,0.37209302325581395,2020
France,BULGARIA,SOFIA,0.0,0.0,,0.0,,38.0,38.0,2.0,0.05263157894736842,0.0,2.0,0.05,38.0,38.0,2.0,0.05,2020
France,BURKINA FASO,OUAGADOUGOU,7.0,7.0,,0.0,0.0,2061.0,1561.0,378.0,0.242152466367713,0.0,345.0,0.18100734522560336,2068.0,1568.0,345.0,0.18034500784108728,2020
France,BURUNDI,BUJUMBURA,0.0,0.0,,0.0,,28.0,28.0,1.0,0.03571428571428571,0.0,0.0,0.0,28.0,28.0,,,2020
France,CAMBODIA,PHNOM PENH,0.0,0.0,,0.0,,1568.0,1195.0,214.0,0.1790794979079498,0.0,411.0,0.2559153175591532,1568.0,1195.0,411.0,0.2559153175591532,2020
France,CAMEROON,DOUALA,10.0,4.0,,3.0,0.42857142857142855,1596.0,1076.0,430.0,0.3996282527881041,3.0,356.0,0.2480836236933798,1606.0,1083.0,359.0,0.24895977808599168,2020
France,CAMEROON,YAONDE,9.0,9.0,,0.0,0.0,2060.0,1410.0,251.0,0.17801418439716313,0.0,542.0,0.2776639344262295,2069.0,1419.0,542.0,0.2763895971443141,2020
France,CANADA,MONTREAL,5.0,4.0,,0.0,0.0,2078.0,1946.0,274.0,0.1408016443987667,5.0,91.0,0.044564152791381,2083.0,1955.0,91.0,0.04447702834799609,2020
France,CENTRAL AFRICAN REPUBLIC,BANGUI,14.0,15.0,,0.0,0.0,741.0,490.0,100.0,0.20408163265306123,0.0,210.0,0.3,755.0,505.0,210.0,0.2937062937062937,2020
France,CHAD,N'DJAMENA,4.0,1.0,,2.0,0.6666666666666666,1715.0,1045.0,390.0,0.37320574162679426,0.0,613.0,0.36972255729794934,1719.0,1046.0,615.0,0.370258880192655,2020
France,CHILE,SANTIAGO DE CHILE,2.0,2.0,,0.0,0.0,66.0,30.0,1.0,0.03333333333333333,0.0,35.0,0.5384615384615384,68.0,32.0,35.0,0.5223880597014925,2020
France,CHINA,BEIJING,36.0,35.0,,1.0,0.027777777777777776,11439.0,13393.0,4774.0,0.35645486448144553,0.0,733.0,0.05189013167209401,11475.0,13428.0,734.0,0.05182883773478322,2020
France,CHINA,CHENGDU,2.0,2.0,,0.0,0.0,3932.0,4026.0,778.0,0.19324391455538997,0.0,117.0,0.028240405503258507,3934.0,4028.0,117.0,0.02822677925211098,2020
France,CHINA,GUANGZHOU (CANTON),27.0,26.0,,0.0,0.0,11348.0,11689.0,2157.0,0.18453246642142185,0.0,437.0,0.03603826488537028,11375.0,11715.0,437.0,0.03596115865701119,2020
France,CHINA,SHANGHAI,29.0,27.0,,0.0,0.0,14159.0,14221.0,2710.0,0.19056325152942832,0.0,1317.0,0.0847599433646544,14188.0,14248.0,1317.0,0.0846129135881786,2020
France,CHINA,SHENYANG,4.0,1.0,,2.0,0.6666666666666666,3303.0,3348.0,216.0,0.06451612903225806,0.0,157.0,0.044793152639087015,3307.0,3349.0,159.0,0.04532497149372862,2020
France,CHINA,WUHAN,0.0,0.0,,0.0,,2848.0,3284.0,168.0,0.05115712545676005,0.0,37.0,0.011141222523336344,2848.0,3284.0,37.0,0.011141222523336344,2020
France,COLOMBIA,BOGOTA,4.0,2.0,,0.0,0.0,25.0,23.0,2.0,0.08695652173913043,0.0,0.0,0.0,29.0,25.0,,,2020
France,COMOROS,MORONI,0.0,0.0,,0.0,,714.0,355.0,158.0,0.4450704225352113,0.0,317.0,0.47172619047619047,714.0,355.0,317.0,0.47172619047619047,2020
France,COMOROS,MUTSAMUDU,0.0,0.0,,0.0,,71.0,46.0,4.0,0.08695652173913043,0.0,19.0,0.2923076923076923,71.0,46.0,19.0,0.2923076923076923,2020
France,CONGO (BRAZZAVILLE),BRAZZAVILLE,25.0,23.0,,1.0,0.041666666666666664,2489.0,1763.0,908.0,0.5150311968235961,0.0,775.0,0.3053585500394011,2514.0,1786.0,776.0,0.30288836846213896,2020
France,CONGO (BRAZZAVILLE),POINTE NOIRE,14.0,11.0,,2.0,0.15384615384615385,1143.0,578.0,120.0,0.20761245674740483,0.0,559.0,0.4916446789797713,1157.0,589.0,561.0,0.48782608695652174,2020
France,CONGO (DEMOCRATIC REPUBLIC),KINSHASA,12.0,8.0,,0.0,0.0,39.0,28.0,0.0,0.0,0.0,8.0,0.2222222222222222,51.0,36.0,8.0,0.18181818181818182,2020
France,COTE D'IVOIRE,ABIDJAN,171.0,109.0,,54.0,0.3312883435582822,9169.0,5708.0,2424.0,0.424667133847232,6.0,3636.0,0.38887700534759356,9340.0,5823.0,3690.0,0.38789025543992434,2020
France,CROATIA,ZAGREB,0.0,0.0,,0.0,,35.0,35.0,9.0,0.2571428571428571,0.0,0.0,0.0,35.0,35.0,,,2020
France,CUBA,HAVANA,270.0,226.0,,36.0,0.13740458015267176,1149.0,885.0,164.0,0.18531073446327684,0.0,268.0,0.23243712055507373,1419.0,1111.0,304.0,0.21484098939929328,2020
France,CYPRUS,NICOSIA,0.0,0.0,,0.0,,86.0,54.0,9.0,0.16666666666666666,0.0,12.0,0.18181818181818182,86.0,54.0,12.0,0.18181818181818182,2020
France,DENMARK,COPENHAGEN,0.0,0.0,,0.0,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,,,2020
France,DJIBOUTI,DJIBOUTI,2.0,1.0,,0.0,0.0,635.0,482.0,223.0,0.46265560165975106,0.0,112.0,0.18855218855218855,637.0,483.0,112.0,0.18823529411764706,2020
France,DOMINICAN REPUBLIC,SANTO DOMINGO,26.0,23.0,,2.0,0.08,984.0,713.0,259.0,0.3632538569424965,0.0,247.0,0.25729166666666664,1010.0,736.0,249.0,0.25279187817258886,2020
France,ECUADOR,QUITO,4.0,3.0,,0.0,0.0,1025.0,802.0,95.0,0.11845386533665836,0.0,195.0,0.19558676028084251,1029.0,805.0,195.0,0.195,2020
France,EGYPT,CAIRO,14.0,14.0,,2.0,0.125,13493.0,10512.0,2808.0,0.2671232876712329,135.0,2724.0,0.20372447834866503,13507.0,10661.0,2726.0,0.20363038768954955,2020
France,EQUATORIAL GUINEA,MALABO,1.0,1.0,,0.0,0.0,338.0,237.0,74.0,0.31223628691983124,16.0,54.0,0.1758957654723127,339.0,254.0,54.0,0.17532467532467533,2020
France,ETHIOPIA,ADDIS ABEBA,9.0,8.0,,0.0,0.0,1030.0,768.0,88.0,0.11458333333333333,15.0,218.0,0.2177822177822178,1039.0,791.0,218.0,0.21605550049554015,2020
France,FINLAND,HELSINKI,0.0,0.0,,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,2020
France,FRANCE,PARIS,,,,,,23.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,,,2020
France,GABON,LIBREVILLE,8.0,3.0,,1.0,0.25,3353.0,2506.0,635.0,0.2533918595371109,0.0,835.0,0.24992517210416043,3361.0,2509.0,836.0,0.2499252615844544,2020
France,GEORGIA,TBILISSI,0.0,0.0,,0.0,,73.0,72.0,15.0,0.20833333333333334,0.0,10.0,0.12195121951219512,73.0,72.0,10.0,0.12195121951219512,2020
France,GERMANY,BERLIN,0.0,0.0,,0.0,,1.0,2.0,1.0,0.5,0.0,0.0,0.0,1.0,2.0,,,2020
France,GERMANY,FRANKFURT/MAIN,0.0,0.0,,0.0,,16.0,15.0,4.0,0.26666666666666666,0.0,3.0,0.16666666666666666,16.0,15.0,3.0,0.16666666666666666,2020
